n_harvest,washout,beta_W_out,beta_G,beta_D,aperture_rossler_attractor_2d,aperture_lorenz_attractor_2d,aperture_mackey_glass_2d,aperture_henon_attractor_2d,spectral_radius,N,M,n_adapt,W_sparseness,d_dim,F_method,signal_dim,G_method,noise_mean,noise_std,signal_noise,rfc_type,max_n_features,verbose,W_in_std,W_sr,sample_rate,b_std,experiment_name,cycles,n_rep,nrmse
3000,500,0.02,0.4356,6.000000000000001e-05,48.0,28.0,30.0,18.0,1.1,250,500,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.00032804999999991,0.00693,PCARFC,125.0,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.0024413289388351884
3000,500,0.025,0.4356,6.000000000000001e-05,46.08,17.919999999999998,34.56,18.0,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000295244999999919,0.00693,PCARFC,14.0625,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.0075106126969168244
3000,500,0.02,0.28579715999999994,6.000000000000001e-05,48.0,28.0,36.0,18.0,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0002657204999999271,0.0056133,PCARFC,31.25,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.004320726240576233
3000,500,0.02,0.4356,6.000000000000001e-05,48.0,28.0,30.0,18.0,1.1,250,187,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0004366345499998802,0.006860700000000001,PCARFC,35.0625,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.0030993032818955276
3000,500,0.015,0.4356,6.000000000000001e-05,46.08,17.919999999999998,34.56,18.0,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000295244999999919,0.00693,PCARFC,14.0625,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.006741667796366493
3000,500,0.02,0.28579715999999994,6.000000000000001e-05,48.0,28.0,24.0,18.0,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0002657204999999271,0.0056133,PCARFC,31.25,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.005127116951704481
3000,500,0.02,0.47916,6.000000000000001e-05,48.0,28.0,30.0,18.0,1.1,250,250,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000295244999999919,0.00505197,PCARFC,62.5,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.003472604020622806
3000,500,0.02,0.4356,6.000000000000001e-05,48.0,28.0,30.0,18.0,1.1,250,187,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0004366345499998802,0.006860700000000001,PCARFC,26.296875,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.0038154959650608966
3000,500,0.02,0.28579715999999994,6.000000000000001e-05,48.0,28.0,28.8,18.0,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0002657204999999271,0.0056133,PCARFC,31.25,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.005999757105967626
3000,500,0.02,0.4356,7.500000000000001e-05,46.08,17.919999999999998,34.56,18.0,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000295244999999919,0.00693,PCARFC,14.0625,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.006473907868520571
3000,500,0.02,0.4356,6.000000000000001e-05,48.0,28.0,30.0,18.0,1.1,250,312,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003969404999998911,0.006237,PCARFC,78.0,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.0024372673234627448
3000,500,0.02,0.4356,4.500000000000001e-05,46.08,17.919999999999998,34.56,18.0,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000295244999999919,0.00693,PCARFC,14.0625,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.00642910898708567
3000,500,0.02,0.28579715999999994,6.000000000000001e-05,48.0,28.0,28.8,21.6,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0002657204999999271,0.0056133,PCARFC,31.25,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.005392844889327067
3000,500,0.02,0.4356,6.000000000000001e-05,48.0,28.0,30.0,18.0,1.1,250,375,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003644999999999,0.006237,PCARFC,93.75,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.0024466676136740795
