n_harvest,washout,beta_W_out,beta_G,beta_D,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,spectral_radius,N,M,n_adapt,W_sparseness,d_dim,F_method,signal_dim,G_method,noise_mean,noise_std,signal_noise,rfc_type,max_n_features,verbose,W_in_std,W_sr,experiment_name,cycles,n_rep,nrmse
3000,500,0.01125,0.23619600000000002,2.5312500000000005e-05,42.340320000000006,22.68,105.3,14.4342,0.9,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.00413343,PCARFC,750,False,1.3499999999999999,0.9499999999999997,../res/2024-12-18 11:07:04.csv,2,3,0.001749566091039749
3000,500,0.01125,0.25981560000000004,2.5312500000000005e-05,42.340320000000006,22.68,105.3,14.4342,0.9,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.00413343,PCARFC,750,False,1.3499999999999999,0.9499999999999997,../res/2024-12-18 11:07:04.csv,2,3,0.0016013382753297337
3000,500,0.01125,0.2125764,2.5312500000000005e-05,42.340320000000006,22.68,105.3,14.4342,0.9,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.00413343,PCARFC,750,False,1.3499999999999999,0.9499999999999997,../res/2024-12-18 11:07:04.csv,2,3,0.0016164786627439014
3000,500,0.01125,0.23619600000000002,2.5312500000000005e-05,46.574352000000005,22.68,105.3,14.4342,0.9,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.00413343,PCARFC,750,False,1.3499999999999999,0.9499999999999997,../res/2024-12-18 11:07:04.csv,2,3,0.0015488483020261715
3000,500,0.01125,0.23619600000000002,2.5312500000000005e-05,38.106288000000006,22.68,105.3,14.4342,0.9,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.00413343,PCARFC,750,False,1.3499999999999999,0.9499999999999997,../res/2024-12-18 11:07:04.csv,2,3,0.0017482891051076614
3000,500,0.01125,0.23619600000000002,2.5312500000000005e-05,41.91691680000001,22.68,105.3,14.4342,0.9,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.00413343,PCARFC,750,False,1.3499999999999999,0.9499999999999997,../res/2024-12-18 11:07:04.csv,2,3,0.0017874695549645037
3000,500,0.01125,0.23619600000000002,2.5312500000000005e-05,41.91691680000001,24.948,105.3,14.4342,0.9,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.00413343,PCARFC,750,False,1.3499999999999999,0.9499999999999997,../res/2024-12-18 11:07:04.csv,2,3,0.001591651891462029
3000,500,0.01125,0.23619600000000002,2.5312500000000005e-05,41.91691680000001,20.412,105.3,14.4342,0.9,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.00413343,PCARFC,750,False,1.3499999999999999,0.9499999999999997,../res/2024-12-18 11:07:04.csv,2,3,0.0015716722744861169
3000,500,0.01125,0.23619600000000002,2.5312500000000005e-05,41.91691680000001,18.3708,105.3,14.4342,0.9,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.00413343,PCARFC,750,False,1.3499999999999999,0.9499999999999997,../res/2024-12-18 11:07:04.csv,2,3,0.0018288973556819966
3000,500,0.01125,0.23619600000000002,2.5312500000000005e-05,41.91691680000001,18.3708,115.83,14.4342,0.9,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.00413343,PCARFC,750,False,1.3499999999999999,0.9499999999999997,../res/2024-12-18 11:07:04.csv,2,3,0.0014696316862786894
